,Point,Assist,Rebound,Turnover,Start Ratio,MP,FGA,FGP,3PA,3PP,FTA,FTP,Steal,Block,Height,Weight,Position,College Name,Pick
963,16.5,1.6,5.0,2.1,0.9710144927536232,28.8,13.5,0.449,4.1,0.312,4.2,0.733,1.0,0.1,201.0,95.0,Guard,Florida State,40.0
964,14.1,1.8,3.9,1.7,0.9866666666666667,30.0,10.0,0.455,5.0,0.416,3.9,0.732,0.8,0.1,193.0,81.0,Guard,Oregon,41.0
965,12.2,1.2,6.2,2.0,1.0,25.3,7.5,0.592,1.1,0.373,4.1,0.718,0.6,1.2,208.0,111.0,Center,Indiana,42.0
966,12.9,1.1,5.0,1.1,0.9925373134328358,29.1,10.4,0.464,4.8,0.38,1.9,0.796,0.8,0.2,196.0,94.0,Guard,Overall,44.0
967,14.8,2.6,4.5,2.1,0.8990825688073395,28.9,11.4,0.472,3.4,0.362,3.5,0.794,0.9,0.5,196.0,92.0,Forward,Oregon,45.0
968,8.2,2.2,4.8,1.5,0.7794117647058824,25.7,5.8,0.504,2.1,0.451,1.9,0.77,1.0,0.4,198.0,90.0,Guard,SMU,46.0
969,4.7,0.2,4.0,0.8,0.0,13.0,3.5,0.564,0.0,0.0,1.5,0.535,0.2,1.2,208.0,113.0,Forward,UCLA,47.0
970,14.7,3.0,5.2,2.5,1.0,31.8,11.5,0.392,4.0,0.339,5.6,0.771,1.5,0.6,196.0,97.0,Guard,South Carolina,48.0
971,12.2,5.5,3.7,1.2,0.8642857142857143,33.8,9.5,0.476,2.9,0.381,2.6,0.78,1.6,0.3,188.0,77.0,Guard,Iowa State,51.0
972,11.4,3.8,3.5,2.2,0.8448275862068966,26.6,8.2,0.429,2.2,0.285,5.1,0.73,1.2,0.4,196.0,77.0,Guard,Xavier,52.0
973,9.1,3.3,3.6,2.0,0.8970588235294118,27.5,6.6,0.459,1.8,0.4,3.1,0.725,1.3,0.7,190.0,81.0,Guard,Arizona,53.0
974,17.5,1.5,7.4,1.9,1.0,31.7,12.1,0.487,5.2,0.416,4.2,0.846,0.8,0.3,206.0,102.0,Forward,Valparaiso,54.0
975,10.8,1.2,3.3,1.2,0.7017543859649122,26.4,8.9,0.442,4.4,0.371,1.6,0.753,0.5,0.3,198.0,89.0,Guard,California,56.0
976,13.5,1.1,6.5,1.5,0.9765625,30.7,10.0,0.488,2.4,0.316,4.1,0.724,0.6,0.7,201.0,97.0,Forward,Clemson,59.0
977,20.1,1.6,11.6,2.0,1.0,33.5,12.9,0.612,1.0,0.343,5.5,0.733,0.6,1.9,216.0,113.0,Forward,Arizona,1.0
978,27.4,8.7,3.9,5.2,1.0,35.4,19.3,0.422,10.3,0.36,8.6,0.861,1.7,0.3,188.0,81.0,Guard,Oklahoma,5.0
979,19.2,3.6,3.8,2.8,0.9696969696969697,29.9,13.3,0.447,4.0,0.336,7.6,0.778,0.8,0.1,190.0,86.0,Guard,Alabama,8.0
980,15.6,1.4,5.4,2.3,1.0,32.4,11.9,0.445,4.5,0.341,4.4,0.774,0.8,0.3,206.0,97.0,Forward,Kentucky,9.0
981,11.3,1.6,4.3,1.1,0.6293103448275862,27.3,7.5,0.525,3.7,0.4,2.3,0.845,1.4,0.9,201.0,86.0,Forward,Villanova,10.0
982,14.4,5.1,4.1,2.7,0.6486486486486487,33.7,10.2,0.485,1.5,0.404,4.7,0.817,1.6,0.5,198.0,81.0,Guard,Kentucky,11.0
983,17.0,2.4,7.6,2.1,0.967741935483871,31.6,13.2,0.47,5.5,0.375,3.2,0.776,0.6,1.1,201.0,104.0,Forward,Michigan State,12.0
984,17.7,3.3,3.8,2.9,1.0,34.6,13.9,0.45,4.7,0.376,4.5,0.755,1.3,0.3,201.0,82.0,Forward,Boston College,13.0
985,11.3,1.8,5.0,1.1,0.5675675675675675,28.4,7.5,0.556,1.1,0.45,3.4,0.717,1.1,1.1,196.0,88.0,Guard,Texas Tech,16.0
986,10.2,2.4,4.0,1.6,0.1411764705882353,25.4,7.6,0.469,4.0,0.378,2.2,0.705,0.9,0.2,196.0,90.0,Guard,Villanova,17.0
987,12.0,3.0,5.0,1.9,1.0,31.9,9.0,0.466,5.4,0.394,2.0,0.748,0.8,0.7,201.0,86.0,Guard,Maryland,19.0
988,16.9,2.0,5.8,2.3,1.0,33.0,12.3,0.437,2.8,0.382,6.6,0.777,1.5,0.8,193.0,93.0,Guard,Georgia Tech,20.0
989,14.1,3.0,3.2,1.7,0.6830985915492958,27.9,9.9,0.43,5.4,0.38,4.2,0.834,1.0,0.1,193.0,88.0,Guard,Duke,21.0
990,12.0,2.1,5.5,1.9,0.7235772357723578,24.0,8.9,0.476,1.8,0.353,4.2,0.687,1.0,0.2,201.0,86.0,Guard,Boise State,22.0
991,14.3,4.7,3.2,3.0,0.6435643564356436,31.8,10.5,0.45,4.2,0.422,3.9,0.795,1.2,0.2,185.0,83.0,Guard,UCLA,23.0
992,10.4,0.5,4.5,1.2,0.719626168224299,21.0,7.2,0.547,2.7,0.385,2.2,0.698,0.8,0.4,208.0,95.0,Forward,Michigan,25.0
993,12.9,4.1,3.0,1.5,0.9577464788732394,28.6,8.7,0.48,5.1,0.437,2.8,0.811,0.8,0.2,193.0,81.0,Guard,Wichita State,26.0
994,11.1,1.4,8.7,1.7,0.6557377049180327,25.7,8.1,0.591,0.5,0.067,2.8,0.541,0.7,2.5,206.0,107.0,Forward,Texas A&M,27.0
995,11.7,2.5,4.3,1.3,0.7619047619047619,29.1,9.4,0.429,4.4,0.377,2.7,0.755,1.1,0.9,198.0,95.0,Guard,Cincinnati,28.0
996,10.9,0.8,8.0,1.0,0.975,28.1,8.4,0.476,3.8,0.433,1.8,0.7,0.7,1.5,206.0,117.0,Forward,Villanova,30.0
997,12.2,3.9,3.7,1.8,0.7777777777777778,29.9,10.0,0.407,4.7,0.355,3.0,0.798,2.3,0.2,188.0,83.0,Guard,West Virginia,32.0
998,14.4,3.7,2.5,1.9,0.9913793103448276,28.9,9.8,0.51,3.9,0.393,3.5,0.82,0.8,0.0,190.0,90.0,Guard,Villanova,33.0
999,12.3,4.5,3.1,1.9,0.7816901408450704,31.7,9.1,0.422,5.1,0.409,3.2,0.787,1.4,0.1,188.0,79.0,Guard,Kansas,34.0
1000,10.6,1.7,4.4,2.0,0.7340425531914894,27.7,7.9,0.481,2.8,0.312,3.2,0.653,1.6,0.5,196.0,90.0,Guard,Tulane,35.0
1001,11.2,2.5,4.6,1.6,0.9313725490196079,27.2,8.2,0.511,3.2,0.406,2.1,0.719,1.4,0.3,190.0,90.0,Guard,Creighton,38.0
1002,5.9,1.0,7.9,1.1,0.0,17.0,4.9,0.426,0.1,0.0,2.7,0.632,0.4,0.8,206.0,97.0,Forward,Kentucky,41.0
1003,11.7,3.5,6.2,2.1,0.9230769230769231,32.6,9.2,0.442,3.0,0.316,3.7,0.702,1.4,0.6,196.0,86.0,Guard,Miami (FL),42.0
1004,10.3,1.2,6.5,2.0,0.9090909090909091,28.2,8.4,0.418,3.3,0.386,2.8,0.728,0.9,0.8,201.0,102.0,Forward,Maryland,43.0
1005,10.0,1.2,3.6,1.4,1.0,24.8,8.5,0.428,2.1,0.338,3.4,0.616,0.8,0.4,196.0,86.0,Guard,Kentucky,45.0
1006,8.3,3.5,4.7,1.8,0.6944444444444444,27.0,6.4,0.437,2.1,0.284,3.0,0.706,1.9,1.0,193.0,86.0,Guard,USC,46.0
1007,11.7,1.1,5.7,1.2,0.6422018348623854,24.8,9.1,0.472,3.2,0.352,2.5,0.776,0.6,1.2,201.0,86.0,Forward,Ohio State,48.0
1008,12.3,1.2,6.3,1.7,0.6826923076923077,27.0,8.9,0.533,0.4,0.302,3.9,0.692,0.7,1.6,211.0,97.0,Forward,USC,49.0
1009,14.9,2.4,11.1,2.3,1.0,30.7,11.3,0.457,3.8,0.325,4.6,0.716,0.5,0.3,206.0,91.0,Forward,Missouri State,50.0
1010,16.6,4.6,4.9,2.4,1.0,34.2,13.9,0.396,4.4,0.395,4.9,0.786,0.7,0.3,196.0,92.0,Guard,Penn State,51.0
1011,11.9,2.9,5.6,1.7,0.9202898550724637,28.7,9.0,0.473,3.2,0.392,2.5,0.82,0.5,0.5,201.0,99.0,Forward,Purdue,52.0
1012,6.9,2.1,3.2,0.9,0.6953125,24.0,5.7,0.419,2.3,0.389,1.5,0.807,0.6,0.2,196.0,95.0,Guard,Virginia,53.0
1013,9.5,0.8,7.8,0.7,0.7121212121212122,25.0,7.5,0.537,0.9,0.407,1.3,0.798,0.4,1.1,213.0,111.0,Center,UCLA,58.0
1014,10.2,0.7,5.4,1.5,0.7007874015748031,22.6,7.9,0.444,3.6,0.401,2.4,0.731,0.4,0.3,198.0,99.0,Guard,Colorado,59.0
1015,5.2,0.4,2.9,1.3,0.20689655172413793,15.1,3.5,0.574,0.5,0.133,2.2,0.516,0.2,1.1,208.0,86.0,Forward,Dayton,60.0
1016,22.6,2.1,8.9,2.4,1.0,30.0,13.2,0.68,2.2,0.338,6.2,0.64,2.1,1.8,201.0,129.0,Forward,Duke,1.0
1017,22.6,4.3,7.6,3.2,1.0,35.3,18.5,0.454,6.2,0.308,5.9,0.665,0.9,0.4,201.0,91.0,Forward,Duke,3.0
1018,12.4,1.6,4.4,1.2,0.5352112676056338,26.6,8.5,0.509,2.3,0.419,3.6,0.773,0.6,0.5,201.0,102.0,Guard,Virginia,4.0
1019,16.2,2.6,3.8,3.0,1.0,27.8,10.8,0.537,4.6,0.478,3.2,0.75,0.8,0.4,188.0,79.0,Guard,Vanderbilt,5.0
1020,14.9,2.8,5.6,2.1,0.7733333333333333,29.5,11.6,0.459,4.1,0.341,4.2,0.687,1.3,0.6,196.0,88.0,Guard,Texas Tech,6.0
1021,16.1,4.1,3.5,2.7,1.0,28.5,12.7,0.423,6.6,0.353,3.7,0.8,1.1,0.3,196.0,83.0,Guard,UNC,7.0
1022,10.0,0.3,5.0,0.9,0.65625,23.3,5.3,0.728,0.0,0.0,3.1,0.74,0.6,2.2,211.0,99.0,Forward,Texas,8.0
1023,12.1,0.8,4.4,1.2,0.38235294117647056,19.7,7.8,0.579,0.7,0.316,3.7,0.746,0.6,0.5,203.0,104.0,Forward,Gonzaga,9.0
1024,13.5,1.9,3.7,2.7,0.9722222222222222,29.7,12.0,0.356,7.4,0.333,3.2,0.772,1.6,0.6,203.0,98.0,Forward,Duke,10.0
1025,12.9,1.7,6.6,1.9,0.875,28.3,8.7,0.521,1.4,0.384,5.4,0.632,0.8,1.0,203.0,103.0,Forward,Kentucky,12.0
1026,14.0,2.5,4.5,1.6,1.0,32.6,10.9,0.462,4.6,0.355,2.5,0.935,1.1,0.3,196.0,88.0,Guard,Kentucky,13.0
1027,16.5,2.3,5.4,2.1,1.0,34.1,12.3,0.448,3.9,0.272,6.1,0.722,0.8,0.8,198.0,97.0,Guard,Indiana,14.0
1028,9.9,1.5,6.3,1.3,0.5277777777777778,25.5,7.5,0.481,3.2,0.389,2.0,0.703,1.3,1.0,203.0,104.0,Forward,Auburn,16.0
1029,13.5,2.7,4.0,2.2,1.0,29.9,10.1,0.464,4.5,0.383,3.1,0.763,1.4,0.5,196.0,92.0,Guard,Virginia Tech,17.0
1030,9.2,2.0,3.1,1.9,0.9925925925925926,29.4,7.6,0.429,4.0,0.358,1.6,0.782,2.5,1.4,196.0,88.0,Guard,Washington,20.0
1031,15.7,2.1,6.5,2.1,0.9711538461538461,28.9,10.2,0.516,1.0,0.291,6.4,0.758,0.9,1.5,201.0,107.0,Forward,Tennessee,22.0
1032,9.6,3.7,3.0,1.4,0.7238095238095238,26.4,8.0,0.435,4.0,0.392,1.4,0.788,1.2,0.0,196.0,88.0,Guard,Virginia,24.0
1033,9.8,0.7,4.6,1.3,0.0,18.2,7.6,0.478,1.4,0.269,2.8,0.77,0.5,0.5,198.0,99.0,Forward,UNC,25.0
1034,13.2,2.0,7.8,1.6,0.7578125,29.4,8.6,0.541,4.2,0.406,2.9,0.761,1.0,0.8,203.0,90.0,Forward,Belmont,26.0
1035,10.3,0.3,5.3,1.2,0.0,18.3,7.0,0.498,1.3,0.374,3.9,0.724,0.5,1.2,208.0,113.0,Forward,Florida State,27.0
1036,9.4,1.4,2.2,1.1,0.49333333333333335,22.7,7.3,0.434,4.1,0.37,1.9,0.831,0.8,0.2,196.0,88.0,Guard,Michigan,28.0
1037,13.5,1.6,5.9,1.6,0.972972972972973,30.7,10.1,0.461,3.2,0.381,4.2,0.703,0.8,0.2,198.0,95.0,Guard,Kentucky,29.0
1038,17.8,2.5,3.4,2.2,0.8703703703703703,29.4,14.2,0.412,7.1,0.368,4.2,0.817,1.2,0.2,185.0,90.0,Guard,Purdue,33.0
1039,12.0,1.4,8.7,2.3,0.828125,26.4,7.6,0.595,0.2,0.308,3.8,0.763,0.5,1.6,208.0,108.0,Forward,Maryland,34.0
1040,14.3,0.7,7.4,1.7,0.8656716417910447,25.5,8.9,0.635,0.0,0.0,5.3,0.562,0.7,2.1,211.0,105.0,Forward,Arkansas,38.0
1041,15.7,2.6,5.4,2.5,0.5572519083969466,28.1,11.9,0.442,3.6,0.337,5.4,0.731,0.9,0.5,201.0,86.0,Guard,Wyoming,40.0
1042,11.9,1.3,5.3,1.4,0.7196969696969697,24.9,9.7,0.458,3.6,0.387,2.1,0.763,0.7,0.4,198.0,109.0,Guard,Tennessee,42.0
1043,16.1,2.9,4.6,2.7,0.9571428571428572,33.5,12.6,0.476,3.2,0.396,3.5,0.789,1.2,0.3,193.0,90.0,Guard,Washington,43.0
1044,21.0,1.0,9.6,2.0,1.0,29.8,14.7,0.561,2.8,0.52,4.1,0.757,0.8,2.7,218.0,106.0,Center,Oregon,44.0
1045,8.1,1.5,5.5,1.6,0.5360824742268041,23.9,6.1,0.476,1.5,0.336,2.6,0.702,0.8,1.6,203.0,104.0,Forward,Nebraska,45.0
1046,11.8,2.3,4.9,1.7,0.9714285714285714,27.2,10.9,0.406,4.5,0.308,2.5,0.625,1.3,0.7,193.0,105.0,Guard,Iowa State,46.0
1047,14.8,0.8,5.4,1.2,1.0,29.6,11.0,0.462,3.9,0.392,4.1,0.773,0.7,0.5,201.0,97.0,Forward,Michigan,47.0
1048,9.4,1.9,5.1,1.4,0.7214285714285714,25.9,6.5,0.552,1.2,0.327,2.8,0.67,0.8,0.2,201.0,97.0,Guard,Florida State,48.0
1049,15.4,2.4,5.2,2.3,0.8931297709923665,31.2,11.2,0.48,3.9,0.368,4.0,0.788,1.5,0.4,193.0,92.0,Guard,Mississippi State,49.0
1050,15.6,1.7,7.9,2.6,0.967479674796748,31.7,11.6,0.487,2.6,0.353,4.4,0.768,1.2,0.7,201.0,115.0,Forward,College of Charleston,50.0
1051,15.6,5.9,3.1,3.2,0.9242424242424242,32.7,12.2,0.423,5.7,0.34,4.2,0.807,2.5,0.1,180.0,79.0,Guard,LSU,51.0
1052,13.2,1.5,7.9,1.8,0.8208955223880597,27.9,10.0,0.504,1.4,0.298,3.6,0.758,1.0,0.5,208.0,88.0,Forward,San Diego State,52.0
1053,18.6,2.1,2.9,1.7,0.656,28.1,13.6,0.483,5.7,0.386,4.1,0.811,0.7,0.2,188.0,86.0,Guard,Hofstra,53.0
1054,12.5,1.6,3.0,1.1,0.7358490566037735,29.1,10.1,0.433,5.6,0.425,1.6,0.806,0.7,0.0,188.0,79.0,Guard,Virginia,55.0
1055,12.1,4.4,3.8,2.5,0.75,28.3,9.9,0.409,4.6,0.373,3.0,0.762,1.2,0.2,190.0,81.0,Guard,UCLA,56.0
1056,9.7,4.3,2.4,1.6,0.9157894736842105,26.1,8.4,0.424,2.7,0.353,2.0,0.817,0.7,0.1,190.0,81.0,Guard,Tennessee,57.0
1057,15.0,3.3,6.2,2.6,0.9425287356321839,31.7,12.1,0.428,5.6,0.356,3.5,0.777,0.9,1.0,198.0,95.0,Guard,Yale,58.0
1058,19.1,2.8,5.2,2.7,1.0,33.0,15.8,0.402,7.7,0.294,5.3,0.772,1.3,0.6,196.0,102.0,Guard,Georgia,1.0
1059,19.7,0.3,10.7,1.0,1.0,23.0,8.7,0.769,0.3,0.0,9.0,0.704,0.3,3.0,216.0,108.0,Center,Memphis,2.0
1060,9.2,1.0,4.0,1.7,0.0,22.5,7.1,0.459,1.7,0.32,2.6,0.838,1.0,1.0,203.0,102.0,Forward,Florida State,4.0
1061,12.9,2.0,4.4,2.0,1.0,31.5,8.7,0.514,2.5,0.286,4.8,0.672,0.9,0.9,198.0,102.0,Forward,Auburn,5.0
1062,16.2,1.1,8.6,2.0,1.0,30.6,10.1,0.616,0.1,0.25,5.1,0.72,1.2,2.7,206.0,111.0,Forward,USC,6.0
1063,13.5,0.8,8.6,1.5,1.0,28.9,9.5,0.516,2.5,0.323,4.1,0.709,0.6,1.8,208.0,102.0,Forward,Maryland,10.0
1064,8.4,1.1,3.2,0.6,0.47619047619047616,19.3,6.6,0.475,2.7,0.417,1.5,0.72,1.0,0.6,198.0,81.0,Guard,Florida State,11.0
1065,10.1,4.7,4.4,1.6,0.9824561403508771,34.6,7.2,0.509,4.2,0.426,1.2,0.775,1.9,0.8,196.0,79.0,Guard,Iowa State,12.0
1066,14.7,1.3,5.3,1.6,0.717391304347826,31.0,10.8,0.442,6.3,0.41,3.1,0.825,0.9,0.7,198.0,96.0,Forward,Vanderbilt,14.0
1067,18.5,4.0,5.7,3.5,0.9090909090909091,34.9,15.7,0.38,6.4,0.348,5.8,0.75,1.3,0.3,190.0,86.0,Guard,UNC,15.0
1068,17.0,0.8,8.8,2.2,1.0,32.2,10.5,0.57,0.6,0.25,6.2,0.774,0.5,2.1,206.0,113.0,Forward,Washington,16.0
1069,11.9,1.8,4.9,1.1,0.8955223880597015,31.6,9.0,0.469,4.6,0.418,2.0,0.728,0.8,0.4,203.0,97.0,Forward,Villanova,19.0
1070,15.8,1.0,10.8,2.8,1.0,30.4,11.9,0.493,1.3,0.325,6.0,0.599,1.1,1.9,206.0,102.0,Forward,Memphis,20.0
1071,14.0,3.2,4.3,2.2,0.9032258064516129,34.5,11.3,0.427,3.6,0.292,3.9,0.833,0.9,0.4,190.0,89.0,Guard,Kentucky,21.0
1072,16.1,0.8,8.6,2.2,1.0,30.7,9.8,0.57,0.5,0.294,6.3,0.76,0.7,0.9,211.0,108.0,Forward,Arizona,22.0
1073,10.1,1.5,2.9,1.2,0.40298507462686567,25.0,7.1,0.403,3.5,0.397,3.3,0.895,0.6,0.1,190.0,85.0,Guard,Kentucky,25.0
1074,13.5,4.6,3.8,2.0,0.9722222222222222,33.7,10.4,0.437,5.3,0.379,2.9,0.8,1.5,0.0,188.0,86.0,Guard,Oregon,26.0
1075,12.3,0.7,7.9,2.0,0.9080459770114943,23.4,7.2,0.746,0.0,0.0,3.6,0.416,0.5,2.0,213.0,122.0,Center,Kansas,27.0
1076,13.0,2.1,5.8,3.2,0.6774193548387096,31.1,10.8,0.405,4.1,0.339,3.7,0.763,0.8,1.4,206.0,90.0,Forward,Washington,28.0
1077,12.7,2.4,4.7,1.6,0.8085106382978723,30.3,9.4,0.495,4.1,0.433,1.9,0.804,0.9,0.4,198.0,97.0,Guard,TCU,30.0
1078,14.6,3.2,4.5,2.6,1.0,32.6,10.7,0.441,4.9,0.408,3.5,0.891,1.4,0.1,185.0,72.0,Guard,Stanford,31.0
1079,15.2,0.8,9.0,2.1,0.9393939393939394,28.5,10.6,0.558,0.8,0.37,4.5,0.671,0.5,1.8,208.0,108.0,Center,Minnesota,33.0
1080,8.7,1.6,6.6,1.3,0.42857142857142855,21.3,5.7,0.582,0.7,0.273,2.7,0.695,0.8,1.5,203.0,111.0,Forward,Michigan State,35.0
1081,11.2,0.9,8.1,1.9,0.8787878787878788,25.0,7.6,0.53,0.6,0.305,4.1,0.747,1.0,1.0,201.0,98.0,Guard,Colorado,36.0
1082,13.9,3.7,3.3,2.7,0.8125,30.7,9.7,0.471,2.8,0.328,5.4,0.718,1.3,0.2,188.0,83.0,Guard,Vanderbilt,38.0
1083,12.4,5.8,4.0,2.0,1.0,34.7,10.8,0.419,3.2,0.313,3.1,0.767,1.8,0.2,190.0,83.0,Guard,Duke,41.0
1084,15.0,2.2,4.0,2.0,1.0,31.2,12.4,0.442,5.2,0.426,2.9,0.641,1.3,0.7,193.0,88.0,Guard,Texas Tech,43.0
1085,13.9,1.0,6.0,1.8,0.6344086021505376,26.3,10.6,0.445,4.9,0.394,3.3,0.785,0.8,0.2,201.0,102.0,Forward,Louisville,45.0
1086,16.6,2.4,7.5,2.6,0.9375,32.2,13.8,0.413,5.4,0.367,4.2,0.749,1.4,0.7,198.0,90.0,Forward,Washington State,46.0
1087,14.0,5.3,2.5,2.6,1.0,32.3,11.5,0.392,5.1,0.327,4.2,0.797,1.2,0.0,190.0,86.0,Guard,Arizona,48.0
1088,15.2,1.7,3.4,1.5,0.9833333333333333,32.7,12.0,0.39,9.1,0.378,2.9,0.827,1.5,0.2,196.0,81.0,Guard,Arkansas,49.0
1089,12.4,2.9,3.6,1.8,0.9307692307692308,30.5,9.0,0.445,3.9,0.345,3.7,0.845,1.6,0.2,193.0,92.0,Guard,LSU,50.0
1090,12.3,2.0,4.1,1.3,0.9302325581395349,31.2,9.7,0.432,6.2,0.408,1.6,0.831,1.2,0.5,201.0,91.0,Guard,Boise State,51.0
1091,14.2,6.4,2.7,2.7,0.7769784172661871,28.8,10.1,0.461,4.3,0.43,3.5,0.845,0.9,0.1,185.0,83.0,Guard,Michigan State,53.0
1092,12.6,1.0,4.9,1.9,1.0,27.4,9.3,0.474,3.0,0.36,3.6,0.733,0.7,0.7,198.0,87.0,Guard,Duke,54.0
1093,18.7,2.8,3.3,2.2,0.9318181818181818,32.3,12.8,0.519,4.0,0.356,5.0,0.796,1.3,0.3,190.0,86.0,Guard,College of Charleston,56.0
1094,10.6,1.0,7.5,1.6,0.6236559139784946,23.2,8.1,0.535,1.1,0.33,2.1,0.739,1.2,1.5,206.0,99.0,Forward,DePaul,58.0
1095,20.1,3.5,6.2,4.0,0.9629629629629629,35.4,14.8,0.438,5.7,0.4,5.8,0.846,1.6,0.8,203.0,99.0,Guard,Oklahoma State,1.0
1096,16.4,2.4,8.7,2.2,1.0,33.9,10.3,0.578,1.2,0.3,5.8,0.694,0.8,2.9,213.0,95.0,Forward,USC,3.0
1097,10.3,4.1,4.0,2.5,0.2916666666666667,24.8,8.1,0.503,1.7,0.275,2.8,0.621,1.5,0.5,206.0,102.0,Guard,Florida State,4.0
1098,14.4,4.5,5.3,2.9,1.0,28.9,10.3,0.503,3.5,0.337,3.8,0.754,1.9,0.3,193.0,92.0,Guard,Gonzaga,5.0
1099,12.0,2.0,6.1,1.4,1.0,31.2,9.3,0.465,4.3,0.325,2.4,0.835,1.3,0.8,206.0,99.0,Guard,Michigan,8.0
1100,10.7,2.2,4.6,2.9,0.7,27.9,10.2,0.374,4.0,0.291,2.5,0.796,0.9,0.6,203.0,83.0,Forward,Stanford,10.0
1101,15.0,1.5,4.7,2.1,0.6976744186046512,27.9,11.5,0.456,3.4,0.32,4.2,0.802,0.9,0.2,196.0,86.0,Guard,UConn,11.0
1102,8.1,0.8,3.4,1.4,0.6333333333333333,22.5,6.5,0.431,3.8,0.381,1.5,0.75,0.6,0.3,198.0,86.0,Guard,Alabama,12.0
1103,14.9,2.1,5.1,1.9,1.0,32.0,11.2,0.473,5.3,0.38,2.9,0.803,1.8,0.7,198.0,86.0,Guard,Oregon,13.0
1104,16.8,1.6,5.8,1.6,1.0,33.8,12.1,0.427,5.1,0.358,5.8,0.812,1.0,0.7,198.0,92.0,Guard,Arkansas,14.0
1105,11.6,1.4,4.0,1.0,0.7883211678832117,27.4,8.4,0.483,4.8,0.408,1.8,0.824,0.7,0.4,201.0,99.0,Forward,Gonzaga,15.0
1106,10.2,1.9,3.6,1.9,0.5283018867924528,24.4,8.5,0.422,3.6,0.349,2.2,0.788,0.9,0.1,196.0,86.0,Guard,Florida,18.0
1107,6.2,0.5,4.0,1.1,0.2641509433962264,19.7,4.1,0.553,1.1,0.345,1.8,0.677,0.7,1.0,211.0,98.0,Forward,Texas,19.0
1108,11.3,2.5,3.5,2.6,0.6296296296296297,25.5,9.1,0.449,1.8,0.271,3.7,0.703,1.1,0.4,196.0,84.0,Guard,Tennessee,21.0
1109,8.4,0.7,6.6,1.5,0.72,20.8,5.5,0.54,0.1,0.0,3.6,0.7,0.8,2.6,208.0,93.0,Forward,Kentucky,22.0
1110,14.3,1.4,4.7,1.7,1.0,29.7,11.7,0.432,3.9,0.305,3.7,0.8,1.5,0.5,196.0,97.0,Guard,Arizona State,24.0
1111,12.5,2.9,3.5,2.4,0.6,25.9,9.1,0.467,1.8,0.435,4.0,0.81,1.2,0.4,193.0,92.0,Guard,Tennessee,28.0
1112,9.5,1.4,7.6,2.0,0.13793103448275862,19.2,7.4,0.519,0.1,0.0,3.5,0.505,0.8,0.9,211.0,120.0,Forward,UNC,29.0
1113,19.0,2.2,9.2,2.9,0.9629629629629629,33.3,14.7,0.495,5.4,0.306,4.4,0.639,1.0,1.7,211.0,97.0,Forward,Loyola (MD),30.0
1114,12.8,2.1,9.0,1.9,1.0,33.5,10.0,0.478,2.6,0.301,3.2,0.768,1.1,0.6,206.0,104.0,Forward,Villanova,32.0
1115,12.6,3.3,3.1,1.6,0.5,28.0,10.3,0.419,3.2,0.368,3.6,0.785,1.5,0.4,188.0,90.0,Guard,West Virginia,36.0
1116,9.4,0.9,5.0,1.6,1.0,23.0,7.1,0.44,2.7,0.297,3.1,0.741,0.8,1.4,208.0,92.0,Forward,Auburn,37.0
1117,16.7,3.9,4.8,2.7,1.0,33.2,13.4,0.47,3.6,0.345,3.8,0.75,1.1,0.2,196.0,90.0,Guard,Illinois,38.0
1118,14.1,3.5,3.2,2.4,0.8617021276595744,29.1,11.4,0.431,5.9,0.384,2.6,0.782,1.5,0.2,190.0,88.0,Guard,Baylor,40.0
1119,13.2,1.5,5.8,1.4,1.0,29.7,9.5,0.467,4.6,0.412,3.2,0.771,0.9,0.4,198.0,96.0,Guard,Iowa,41.0
1120,8.3,0.9,3.8,0.8,0.5798319327731093,23.4,6.3,0.465,3.3,0.412,1.3,0.856,0.5,0.5,201.0,104.0,Forward,Michigan,42.0
1121,9.3,0.4,6.2,2.3,0.9230769230769231,20.6,7.4,0.42,3.5,0.33,2.8,0.708,0.6,1.0,206.0,92.0,Forward,Texas,43.0
1122,13.3,1.2,6.5,1.5,0.9130434782608695,31.6,9.8,0.469,4.1,0.395,3.0,0.789,1.0,1.3,203.0,90.0,Forward,Pepperdine,44.0
1123,8.9,2.9,4.0,2.4,0.5,23.9,7.9,0.444,2.3,0.349,1.7,0.65,0.8,0.3,196.0,95.0,Guard,Louisville,47.0
1124,20.2,8.1,4.3,4.2,1.0,33.1,15.3,0.391,4.8,0.228,8.6,0.825,1.0,0.3,185.0,81.0,Guard,Auburn,48.0
1125,14.1,4.2,3.5,2.2,0.8152173913043478,32.2,10.5,0.471,5.5,0.423,2.3,0.772,1.1,0.1,188.0,81.0,Guard,Creighton,49.0
1126,12.0,0.9,5.4,1.4,0.5076923076923077,18.8,7.6,0.56,0.6,0.268,4.8,0.703,0.4,0.6,211.0,106.0,Forward,Gonzaga,50.0
1127,18.2,1.2,7.3,1.4,0.9291338582677166,27.1,12.6,0.546,2.6,0.367,5.0,0.701,0.5,1.2,211.0,120.0,Forward,Iowa,52.0
1128,15.9,0.8,10.5,2.5,1.0,30.5,10.2,0.596,1.3,0.319,4.3,0.768,0.6,2.6,211.0,106.0,Center,Western Kentucky,53.0
1129,9.6,1.6,5.7,1.6,0.6869565217391305,24.4,7.6,0.459,2.6,0.339,2.6,0.663,0.6,0.7,211.0,108.0,Forward,Seton Hall,54.0
